"indID","popID","country","lonInd","latInd","hapInd","Acc"
"ind_261","pop24","1_Asia",135.185,35.559,"HTJP002",1273014172
"ind_262","pop24","1_Asia",135.185,35.559,"HTJP002",1273014172
"ind_263","pop25","1_Asia",136.574,34.607,"HTJP012",1273480688
"ind_264","pop25","1_Asia",136.574,34.607,"HTJP028",1273480689
"ind_265","pop25","1_Asia",136.574,34.607,"HTJP001",1273014171
"ind_266","pop25","1_Asia",136.574,34.607,"HTJP001",1273014171
"ind_267","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_268","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_269","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_270","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_271","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_272","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_273","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_274","pop26","1_Asia",136.848,34.312,"HTJP002",1273014172
"ind_275","pop26","1_Asia",136.848,34.312,"HTJP003",1273480222
"ind_276","pop26","1_Asia",136.848,34.312,"HTJP001",1273014171
"ind_277","pop26","1_Asia",136.848,34.312,"HTJP001",1273014171
"ind_278","pop26","1_Asia",136.848,34.312,"HTJP001",1273014171
"ind_279","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_280","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_281","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_282","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_283","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_284","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_285","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_286","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_287","pop27","1_Asia",136.835,34.29,"HTJP002",1273014172
"ind_288","pop28","1_Asia",135.338,34.442,"HTJP018",1273480233
"ind_289","pop28","1_Asia",135.338,34.442,"HTJP019",1273480690
"ind_290","pop29","1_Asia",135.358,34.457,"HTJP002",1273014172
"ind_291","pop29","1_Asia",135.358,34.457,"HTJP002",1273014172
"ind_292","pop30","1_Asia",134.924,34.45,"HTJP002",1273014172
"ind_293","pop30","1_Asia",134.924,34.45,"HTJP002",1273014172
"ind_294","pop30","1_Asia",134.924,34.45,"HTJP002",1273014172
"ind_295","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_296","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_297","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_298","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_299","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_300","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_301","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_302","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_303","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_304","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_305","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_306","pop31","1_Asia",135.18,34.185,"HTJP002",1273014172
"ind_307","pop31","1_Asia",135.18,34.185,"HTJP014",1273480231
"ind_308","pop31","1_Asia",135.18,34.185,"HTJP016 ",1273480691
"ind_309","pop32","1_Asia",135.151,34.008,"HTJP002",1273014172
"ind_310","pop32","1_Asia",135.151,34.008,"HTJP002",1273014172
"ind_311","pop32","1_Asia",135.151,34.008,"HTJP002",1273014172
"ind_312","pop32","1_Asia",135.151,34.008,"HTJP002",1273014172
"ind_313","pop33","1_Asia",135.494,33.549,"HTJP001",1273014171
"ind_314","pop33","1_Asia",135.494,33.549,"HTJP001",1273014171
"ind_315","pop33","1_Asia",135.494,33.549,"HTJP002",1273014172
"ind_316","pop33","1_Asia",135.494,33.549,"HTJP002",1273014172
"ind_317","pop33","1_Asia",135.494,33.549,"HTJP002",1273014172
"ind_318","pop33","1_Asia",135.494,33.549,"HTJP020",1273480694
"ind_319","pop33","1_Asia",135.494,33.549,"HTJP021",1273480220
"ind_320","pop34","1_Asia",135.924,33.613,"HTJP001",1273014171
"ind_321","pop34","1_Asia",135.924,33.613,"HTJP002",1273014172
"ind_322","pop34","1_Asia",135.924,33.613,"HTJP002",1273014172
"ind_323","pop34","1_Asia",135.924,33.613,"HTJP002",1273014172
"ind_324","pop34","1_Asia",135.924,33.613,"HTJP002",1273014172
"ind_325","pop34","1_Asia",135.924,33.613,"HTJP024",1273480229
"ind_326","pop35","1_Asia",133.215,35.547,"HTJP002",1273014172
"ind_327","pop35","1_Asia",133.215,35.547,"HTJP002",1273014172
