pop,file,mapped,unmapped,mappedMQ0,id,mappedProp,mappedPropMQ0,fullpath,lib,paralogRemoved,PopID.alt,truepop,Abbreviation,Region,Date_of_Collection,Latitude,Longitude,Collector,Notes
SVA,SVA_43.run1+2_bwa.bam,766667,59588,215222,SVA_43,0.928,0.281,/home/stranda/projects/oyster/sotka/roslin/bwa/out/SVA_43.run1+2_bwa.bam,2017,FALSE,,SVA,Svallhagen,Sweden,year 2013,58.8684,11.1551,Strand/Kochmann,in Faust et al. 2017 MEPS
SVA,SVA_43.run1+2_bwa.np.bam,598230,59588,144555,SVA_43,0.909,0.242,/home/stranda/projects/oyster/sotka/roslin/bwa/out/SVA_43.run1+2_bwa.np.bam,2017,TRUE,,SVA,Svallhagen,Sweden,year 2013,58.8684,11.1551,Strand/Kochmann,in Faust et al. 2017 MEPS
SVA,SVA_45.run1+2_bwa.bam,1267435,113756,355503,SVA_45,0.918,0.28,/home/stranda/projects/oyster/sotka/roslin/bwa/out/SVA_45.run1+2_bwa.bam,2017,FALSE,,SVA,Svallhagen,Sweden,year 2013,58.8684,11.1551,Strand/Kochmann,in Faust et al. 2017 MEPS
SVA,SVA_37.run1+2_bwa.np.bam,462933,52483,114126,SVA_37,0.898,0.247,/home/stranda/projects/oyster/sotka/roslin/bwa/out/SVA_37.run1+2_bwa.np.bam,2017,TRUE,,SVA,Svallhagen,Sweden,year 2013,58.8684,11.1551,Strand/Kochmann,in Faust et al. 2017 MEPS
SVA,SVA_45.run1+2_bwa.np.bam,993907,113756,238505,SVA_45,0.897,0.24,/home/stranda/projects/oyster/sotka/roslin/bwa/out/SVA_45.run1+2_bwa.np.bam,2017,TRUE,,SVA,Svallhagen,Sweden,year 2013,58.8684,11.1551,Strand/Kochmann,in Faust et al. 2017 MEPS
TJE,TJE_04.run1+2_bwa.bam,1099707,96523,313981,TJE_04,0.919,0.286,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_04.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_04.run1+2_bwa.np.bam,861113,96523,210388,TJE_04,0.899,0.244,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_04.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_05.run1+2_bwa.bam,1019691,93229,289404,TJE_05,0.916,0.284,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_05.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_08.run1+2_bwa.np.bam,875273,99851,220312,TJE_08,0.898,0.252,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_08.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_09.run1+2_bwa.bam,597545,48651,160862,TJE_09,0.925,0.269,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_09.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_09.run1+2_bwa.np.bam,466509,48651,106378,TJE_09,0.906,0.228,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_09.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_10.run1+2_bwa.bam,1288075,105025,373849,TJE_10,0.925,0.29,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_10.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_10.run1+2_bwa.np.bam,1007702,105025,251015,TJE_10,0.906,0.249,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_10.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_12.comb_bwa.bam,289147,146357,72558,TJE_12,0.664,0.251,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_12.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_12.comb_bwa.np.bam,231029,146357,46292,TJE_12,0.612,0.2,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_12.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_14.comb_bwa.bam,1188722,163278,297313,TJE_14,0.879,0.25,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_14.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_05.run1+2_bwa.np.bam,798339,93229,194615,TJE_05,0.895,0.244,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_05.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_06.run1+2_bwa.np.bam,864630,88697,214779,TJE_06,0.907,0.248,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_06.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_07.run1+2_bwa.bam,930955,81392,265779,TJE_07,0.92,0.285,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_07.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_07.run1+2_bwa.np.bam,730646,81392,178621,TJE_07,0.9,0.244,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_07.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_08.run1+2_bwa.bam,1115147,99851,325046,TJE_08,0.918,0.291,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_08.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_21.comb_bwa.bam,20760,3102408,6861,TJE_21,0.007,0.33,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_21.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_21.comb_bwa.np.bam,16207,3102408,4600,TJE_21,0.005,0.284,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_21.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_23.comb_bwa.bam,1613,4982648,730,TJE_23,0,0.453,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_23.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_23.comb_bwa.np.bam,806,4982648,401,TJE_23,0,0.498,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_23.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_24.comb_bwa.bam,26178,23351,7314,TJE_24,0.529,0.279,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_24.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_24.comb_bwa.np.bam,20486,23351,4736,TJE_24,0.467,0.231,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_24.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_26.comb_bwa.bam,113336,57066,32624,TJE_26,0.665,0.288,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_26.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_26.comb_bwa.np.bam,90035,57066,21045,TJE_26,0.612,0.234,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_26.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_14.comb_bwa.np.bam,961783,163278,191966,TJE_14,0.855,0.2,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_14.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_16.comb_bwa.bam,647,427844,384,TJE_16,0.002,0.594,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_16.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_16.comb_bwa.np.bam,537,427844,315,TJE_16,0.001,0.587,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_16.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_19.comb_bwa.bam,856,1655331,395,TJE_19,0.001,0.461,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_19.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_19.comb_bwa.np.bam,612,1655331,302,TJE_19,0,0.493,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_19.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_01.run1+2_bwa.bam,1393591,114711,396194,TJE_01,0.924,0.284,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_01.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_01.run1+2_bwa.np.bam,1097212,114711,269322,TJE_01,0.905,0.245,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_01.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_02.run1+2_bwa.bam,1105731,99503,306466,TJE_02,0.917,0.277,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_02.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_02.run1+2_bwa.np.bam,868866,99503,204770,TJE_02,0.897,0.236,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_02.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_03.run1+2_bwa.bam,1228194,98881,354242,TJE_03,0.925,0.288,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_03.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_03.run1+2_bwa.np.bam,967085,98881,241876,TJE_03,0.907,0.25,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_03.run1+2_bwa.np.bam,2017,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_06.run1+2_bwa.bam,1110578,88697,322785,TJE_06,0.926,0.291,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_06.run1+2_bwa.bam,2017,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_29.comb_bwa.bam,208048,152459,53395,TJE_29,0.577,0.257,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_29.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_29.comb_bwa.np.bam,168946,152459,35775,TJE_29,0.526,0.212,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_29.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_28.comb_bwa.bam,1115897,118585,308644,TJE_28,0.904,0.277,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_28.comb_bwa.bam,2021,FALSE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TJE,TJE_28.comb_bwa.np.bam,892705,118585,202877,TJE_28,0.883,0.227,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TJE_28.comb_bwa.np.bam,2021,TRUE,,TJE,TJE Boca Rio,soCal,,32.559497,-117.129165,Crooks,
TRO,TRO_14.comb_bwa.np.bam,2485143,282698,593425,TRO_14,0.898,0.239,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_14.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_15.comb_bwa.np.bam,2535350,286697,634669,TRO_15,0.898,0.25,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_15.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_20.comb_bwa.np.bam,2343132,256763,579535,TRO_20,0.901,0.247,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_20.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_223.comb_bwa.bam,3043861,244769,931418,TRO_223,0.926,0.306,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_223.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_15.comb_bwa.bam,3237558,286697,960382,TRO_15,0.919,0.297,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_15.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_231.comb_bwa.bam,3052452,230531,913684,TRO_231,0.93,0.299,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_231.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_231.comb_bwa.np.bam,2361240,230531,587353,TRO_231,0.911,0.249,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_231.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_232.comb_bwa.bam,3392217,294365,978619,TRO_232,0.92,0.288,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_232.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_223.comb_bwa.np.bam,2349492,244769,599352,TRO_223,0.906,0.255,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_223.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_235.comb_bwa.bam,4128433,315137,1196010,TRO_235,0.929,0.29,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_235.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_235.comb_bwa.np.bam,3211441,315137,769210,TRO_235,0.911,0.24,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_235.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_18.run1+2_bwa.bam,943798,86079,269704,TRO_18,0.916,0.286,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_18.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_232.comb_bwa.np.bam,2640928,294365,620928,TRO_232,0.9,0.235,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_232.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_18.run1+2_bwa.np.bam,741790,86079,182034,TRO_18,0.896,0.245,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_18.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_20.comb_bwa.bam,2996237,256763,882017,TRO_20,0.921,0.294,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_20.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_25.run1+2_bwa.bam,1169599,114774,334118,TRO_25,0.911,0.286,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_25.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_25.run1+2_bwa.np.bam,920814,114774,223934,TRO_25,0.889,0.243,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_25.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_26.run1+2_bwa.bam,691143,62313,192438,TRO_26,0.917,0.278,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_26.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_26.run1+2_bwa.np.bam,540645,62313,127431,TRO_26,0.897,0.236,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_26.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_27.run1+2_bwa.bam,596280,54818,162939,TRO_27,0.916,0.273,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_27.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_27.run1+2_bwa.np.bam,467424,54818,108379,TRO_27,0.895,0.232,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_27.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_28.run1+2_bwa.bam,1431413,105745,407982,TRO_28,0.931,0.285,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_28.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_28.run1+2_bwa.np.bam,1127369,105745,278815,TRO_28,0.914,0.247,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_28.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_33.run1+2_bwa.bam,14881,1357,4286,TRO_33,0.916,0.288,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_33.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_242.comb_bwa.bam,3932736,338769,1178044,TRO_242,0.921,0.3,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_242.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_242.comb_bwa.np.bam,3050624,338769,765785,TRO_242,0.9,0.251,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_242.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_24.comb_bwa.bam,93355,11502,37133,TRO_24,0.89,0.398,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_24.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_24.comb_bwa.np.bam,72357,11502,25482,TRO_24,0.863,0.352,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_24.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_04.run1+2_bwa.bam,1171434,97993,336306,TRO_04,0.923,0.287,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_04.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_04.run1+2_bwa.np.bam,916760,97993,225824,TRO_04,0.903,0.246,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_04.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_06.comb_bwa.bam,4153132,358426,1218014,TRO_06,0.921,0.293,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_06.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_06.comb_bwa.np.bam,3229269,358426,789366,TRO_06,0.9,0.244,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_06.comb_bwa.np.bam,2021,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_13.run1+2_bwa.bam,1224063,100350,345969,TRO_13,0.924,0.283,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_13.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_13.run1+2_bwa.np.bam,964394,100350,234926,TRO_13,0.906,0.244,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_13.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_14.comb_bwa.bam,3181331,282698,922154,TRO_14,0.918,0.29,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_14.comb_bwa.bam,2021,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_49.run1+2_bwa.bam,1108822,94777,306157,TRO_49,0.921,0.276,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_49.run1+2_bwa.bam,2017,FALSE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_49.run1+2_bwa.np.bam,875723,94777,206639,TRO_49,0.902,0.236,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_49.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
TRO,TRO_33.run1+2_bwa.np.bam,11638,1357,2906,TRO_33,0.896,0.25,/home/stranda/projects/oyster/sotka/roslin/bwa/out/TRO_33.run1+2_bwa.np.bam,2017,TRUE,,TRO,Tromlingene,Norway,year 2013,58.4748,8.9067,Strand,in Faust et al. 2017 MEPS
WAD,WAD_16.run1+2_bwa.np.bam,732093,81815,174839,WAD_16,0.899,0.239,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_16.run1+2_bwa.np.bam,2017,TRUE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_14.run1+2_bwa.np.bam,802503,86091,187389,WAD_14,0.903,0.234,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_14.run1+2_bwa.np.bam,2017,TRUE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_16.run1+2_bwa.bam,928579,81815,259517,WAD_16,0.919,0.279,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_16.run1+2_bwa.bam,2017,FALSE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_23.run1+2_bwa.np.bam,1075888,117056,278949,WAD_23,0.902,0.259,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_23.run1+2_bwa.np.bam,2017,TRUE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_25.run1+2_bwa.bam,1394452,112535,399028,WAD_25,0.925,0.286,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_25.run1+2_bwa.bam,2017,FALSE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_25.run1+2_bwa.np.bam,1100637,112535,272742,WAD_25,0.907,0.248,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_25.run1+2_bwa.np.bam,2017,TRUE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_26.run1+2_bwa.bam,823683,84910,228572,WAD_26,0.907,0.277,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_26.run1+2_bwa.bam,2017,FALSE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_26.run1+2_bwa.np.bam,645896,84910,151696,WAD_26,0.884,0.235,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_26.run1+2_bwa.np.bam,2017,TRUE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_27.comb_bwa.bam,3348552,267635,997356,WAD_27,0.926,0.298,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_27.comb_bwa.bam,2021,FALSE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_27.comb_bwa.np.bam,2593749,267635,634241,WAD_27,0.906,0.245,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_27.comb_bwa.np.bam,2021,TRUE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_30.comb_bwa.bam,3116895,288825,886537,WAD_30,0.915,0.284,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_30.comb_bwa.bam,2021,FALSE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
WAD,WAD_30.comb_bwa.np.bam,2422325,288825,561884,WAD_30,0.893,0.232,/home/stranda/projects/oyster/sotka/roslin/bwa/out/WAD_30.comb_bwa.np.bam,2021,TRUE,,WAD,Wadden Sea,Denmark,year 2013,55.1859,8.6222,Strand,in Faust et al. 2017 MEPS
